playerID,yearID,teamID,inseason,G,W,L
lachema01,1994,CAL,2,75,31,44
lamonge01,1994,CHA,1,113,67,46
hargrmi01,1994,CLE,1,113,66,47
andersp01,1994,DET,1,115,53,62
mcraeha01,1994,KCA,1,115,64,51
kellyto01,1994,MIN,1,113,53,60
garneph01,1994,ML4,1,115,53,62
showabu99,1994,NYA,1,113,70,43
larusto01,1994,OAK,1,114,51,63
pinielo01,1994,SEA,1,112,49,63
kenneke99,1994,TEX,1,114,52,62
gastoci01,1994,TOR,1,115,55,60
coxbo01,1994,ATL,1,114,68,46
trebeto99,1994,CHN,1,113,49,64
johnsda02,1994,CIN,1,115,66,48
baylodo01,1994,COL,1,117,53,64
lachere01,1994,FLO,1,115,51,64
collite99,1994,HOU,1,115,66,49
lasorto01,1994,LAN,1,115,58,56
aloufe01,1994,MON,1,114,74,40
greenda02,1994,NYN,1,113,55,58
fregoji01,1994,PHI,1,115,54,61
leylaji99,1994,PIT,1,114,53,61
rigglji99,1994,SDN,1,117,47,70
bakerdu01,1994,SFN,1,115,55,60
torrejo01,1994,SLN,1,115,53,61
reganph01,1995,BAL,1,144,71,73
kenneke99,1995,BOS,1,144,86,58
lachema01,1995,CAL,1,145,78,67
lamonge01,1995,CHA,1,31,11,20
bevinte99,1995,CHA,2,113,57,56
hargrmi01,1995,CLE,1,144,100,44
andersp01,1995,DET,1,144,60,84
boonebo01,1995,KCA,1,144,70,74
kellyto01,1995,MIN,1,144,56,88
garneph01,1995,ML4,1,144,65,79
showabu99,1995,NYA,1,145,79,65
larusto01,1995,OAK,1,144,67,77
pinielo01,1995,SEA,1,145,79,66
oatesjo01,1995,TEX,1,144,74,70
gastoci01,1995,TOR,1,144,56,88
coxbo01,1995,ATL,1,144,90,54
rigglji99,1995,CHN,1,144,73,71
johnsda02,1995,CIN,1,144,85,59
baylodo01,1995,COL,1,144,77,67
lachere01,1995,FLO,1,143,67,76
collite99,1995,HOU,1,144,76,68
lasorto01,1995,LAN,1,144,78,66
aloufe01,1995,MON,1,144,66,78
greenda02,1995,NYN,1,144,69,75
fregoji01,1995,PHI,1,144,69,75
leylaji99,1995,PIT,1,144,58,86
bochybr01,1995,SDN,1,144,70,74
bakerdu01,1995,SFN,1,144,67,77
torrejo01,1995,SLN,1,47,20,27
jorgemi01,1995,SLN,2,96,42,54
johnsda02,1996,BAL,1,164,88,74
kenneke99,1996,BOS,1,162,85,77
lachema01,1996,CAL,1,111,52,59
mcnamjo99,1996,CAL,2,28,10,18
maddojo99,1996,CAL,3,22,8,14
bevinte99,1996,CHA,1,163,85,77
hargrmi01,1996,CLE,1,161,99,62
bellbu01,1996,DET,1,162,53,109
boonebo01,1996,KCA,1,161,75,86
kellyto01,1996,MIN,1,162,78,84
garneph01,1996,ML4,1,163,80,82
torrejo01,1996,NYA,1,162,92,70
howear01,1996,OAK,1,162,78,84
pinielo01,1996,SEA,1,161,85,76
oatesjo01,1996,TEX,1,163,90,72
gastoci01,1996,TOR,1,162,74,88
coxbo01,1996,ATL,1,162,96,66
rigglji99,1996,CHN,1,163,76,86
knighra01,1996,CIN,1,162,81,81
baylodo01,1996,COL,1,163,83,79
lachere01,1996,FLO,1,86,39,47
rojasco01,1996,FLO,2,1,1,0
bolesjo99,1996,FLO,3,75,40,35
collite99,1996,HOU,1,162,82,80
lasorto01,1996,LAN,1,76,41,35
russebi01,1996,LAN,2,86,49,37
aloufe01,1996,MON,1,162,88,74
greenda02,1996,NYN,1,131,59,72
valenbo02,1996,NYN,2,31,12,19
fregoji01,1996,PHI,1,162,67,95
leylaji99,1996,PIT,1,162,73,89
bochybr01,1996,SDN,1,162,91,71
bakerdu01,1996,SFN,1,162,68,94
larusto01,1996,SLN,1,162,88,74
collite99,1997,ANA,1,162,84,78
johnsda02,1997,BAL,1,162,98,64
williji03,1997,BOS,1,162,78,84
bevinte99,1997,CHA,1,161,80,81
hargrmi01,1997,CLE,1,161,86,75
bellbu01,1997,DET,1,162,79,83
boonebo01,1997,KCA,1,82,36,46
muserto01,1997,KCA,2,79,31,48
kellyto01,1997,MIN,1,162,68,94
garneph01,1997,ML4,1,161,78,83
torrejo01,1997,NYA,1,162,96,66
howear01,1997,OAK,1,162,65,97
pinielo01,1997,SEA,1,162,90,72
oatesjo01,1997,TEX,1,162,77,85
gastoci01,1997,TOR,1,157,72,85
queenme02,1997,TOR,2,5,4,1
coxbo01,1997,ATL,1,162,101,61
rigglji99,1997,CHN,1,162,68,94
knighra01,1997,CIN,1,99,43,56
mckeoja99,1997,CIN,2,63,33,30
baylodo01,1997,COL,1,162,83,79
leylaji99,1997,FLO,1,162,92,70
dierkla01,1997,HOU,1,162,84,78
russebi01,1997,LAN,1,162,88,74
aloufe01,1997,MON,1,162,78,84
valenbo02,1997,NYN,1,162,88,74
francte01,1997,PHI,1,162,68,94
lamonge01,1997,PIT,1,162,79,83
bochybr01,1997,SDN,1,162,76,86
bakerdu01,1997,SFN,1,162,90,72
larusto01,1997,SLN,1,162,73,89
collite99,1998,ANA,1,162,85,77
millera99,1998,BAL,1,162,79,83
williji03,1998,BOS,1,162,92,70
manueje01,1998,CHA,1,162,80,82
hargrmi01,1998,CLE,1,162,89,73
bellbu01,1998,DET,1,137,52,85
parrila01,1998,DET,2,25,13,12
muserto01,1998,KCA,1,161,72,89
kellyto01,1998,MIN,1,162,70,92
torrejo01,1998,NYA,1,162,114,48
howear01,1998,OAK,1,162,74,88
pinielo01,1998,SEA,1,161,76,85
rothsla01,1998,TBA,1,162,63,99
oatesjo01,1998,TEX,1,162,88,74
johnsti01,1998,TOR,1,162,88,74
showabu99,1998,ARI,1,162,65,97
coxbo01,1998,ATL,1,162,106,56
rigglji99,1998,CHN,1,163,90,73
mckeoja99,1998,CIN,1,162,77,85
baylodo01,1998,COL,1,162,77,85
leylaji99,1998,FLO,1,162,54,108
dierkla01,1998,HOU,1,162,102,60
russebi01,1998,LAN,1,74,36,38
hoffmgl01,1998,LAN,2,88,47,41
garneph01,1998,MIL,1,162,74,88
aloufe01,1998,MON,1,162,65,97
valenbo02,1998,NYN,1,162,88,74
francte01,1998,PHI,1,162,75,87
lamonge01,1998,PIT,1,162,69,93
bochybr01,1998,SDN,1,162,98,64
bakerdu01,1998,SFN,1,163,89,74
larusto01,1998,SLN,1,162,83,79
collite99,1999,ANA,1,133,51,82
maddojo99,1999,ANA,2,29,19,10
millera99,1999,BAL,1,162,78,84
williji03,1999,BOS,1,162,94,68
manueje01,1999,CHA,1,161,75,86
hargrmi01,1999,CLE,1,162,97,65
parrila01,1999,DET,1,161,69,92
muserto01,1999,KCA,1,161,64,97
kellyto01,1999,MIN,1,162,63,97
torrejo01,1999,NYA,1,162,98,64
howear01,1999,OAK,1,162,87,75
pinielo01,1999,SEA,1,162,79,83
rothsla01,1999,TBA,1,162,69,93
oatesjo01,1999,TEX,1,162,95,67
fregoji01,1999,TOR,1,162,84,78
showabu99,1999,ARI,1,162,100,62
coxbo01,1999,ATL,1,162,103,59
rigglji99,1999,CHN,1,162,67,95
mckeoja99,1999,CIN,1,163,96,67
leylaji99,1999,COL,1,162,72,90
bolesjo99,1999,FLO,1,162,64,98
dierkla01,1999,HOU,1,61,38,23
galanma99,1999,HOU,2,27,13,14
dierkla01,1999,HOU,3,74,46,28
johnsda02,1999,LAN,1,162,77,85
garneph01,1999,MIL,1,112,52,60
lefebji01,1999,MIL,2,49,22,27
aloufe01,1999,MON,1,162,68,94
valenbo02,1999,NYN,1,163,97,66
francte01,1999,PHI,1,162,77,85
lamonge01,1999,PIT,1,161,78,83
bochybr01,1999,SDN,1,162,74,88
bakerdu01,1999,SFN,1,162,86,76
larusto01,1999,SLN,1,161,75,86
sciosmi01,2000,ANA,1,162,82,80
hargrmi01,2000,BAL,1,162,74,88
williji03,2000,BOS,1,162,85,77
manueje01,2000,CHA,1,162,95,67
manuech01,2000,CLE,1,162,90,72
garneph01,2000,DET,1,162,79,83
muserto01,2000,KCA,1,162,77,85
kellyto01,2000,MIN,1,162,69,93
torrejo01,2000,NYA,1,161,87,74
howear01,2000,OAK,1,161,91,70
pinielo01,2000,SEA,1,162,91,71
rothsla01,2000,TBA,1,161,69,92
oatesjo01,2000,TEX,1,162,71,91
fregoji01,2000,TOR,1,162,83,79
showabu99,2000,ARI,1,162,85,77
coxbo01,2000,ATL,1,162,95,67
baylodo01,2000,CHN,1,162,65,97
mckeoja99,2000,CIN,1,163,85,77
bellbu01,2000,COL,1,162,82,80
bolesjo99,2000,FLO,1,161,79,82
dierkla01,2000,HOU,1,162,72,90
johnsda02,2000,LAN,1,162,86,76
lopesda01,2000,MIL,1,163,73,89
aloufe01,2000,MON,1,162,67,95
valenbo02,2000,NYN,1,162,94,68
francte01,2000,PHI,1,162,65,97
lamonge01,2000,PIT,1,162,69,93
bochybr01,2000,SDN,1,162,76,86
bakerdu01,2000,SFN,1,162,97,65
larusto01,2000,SLN,1,162,95,67
sciosmi01,2001,ANA,1,162,75,87
hargrmi01,2001,BAL,1,162,63,98
williji03,2001,BOS,1,118,65,53
kerrijo01,2001,BOS,2,43,17,26
manueje01,2001,CHA,1,162,83,79
manuech01,2001,CLE,1,162,91,71
garneph01,2001,DET,1,162,66,96
muserto01,2001,KCA,1,162,65,97
kellyto01,2001,MIN,1,162,85,77
torrejo01,2001,NYA,1,161,95,65
howear01,2001,OAK,1,162,102,60
pinielo01,2001,SEA,1,162,116,46
rothsla01,2001,TBA,1,14,4,10
mcraeha01,2001,TBA,2,148,58,90
oatesjo01,2001,TEX,1,28,11,17
narroje01,2001,TEX,2,134,62,72
martibu01,2001,TOR,1,162,80,82
brenlbo01,2001,ARI,1,162,92,70
coxbo01,2001,ATL,1,162,88,74
baylodo01,2001,CHN,1,162,88,74
boonebo01,2001,CIN,1,162,66,96
bellbu01,2001,COL,1,162,73,89
bolesjo99,2001,FLO,1,48,22,26
perezto01,2001,FLO,2,114,54,60
dierkla01,2001,HOU,1,162,93,69
tracyji01,2001,LAN,1,162,86,76
lopesda01,2001,MIL,1,162,68,94
aloufe01,2001,MON,1,53,21,32
torboje01,2001,MON,2,109,47,62
valenbo02,2001,NYN,1,162,82,80
bowala01,2001,PHI,1,162,86,76
mcclell01,2001,PIT,1,162,62,100
bochybr01,2001,SDN,1,162,79,83
bakerdu01,2001,SFN,1,162,90,72
larusto01,2001,SLN,1,162,93,69
sciosmi01,2002,ANA,1,162,99,63
hargrmi01,2002,BAL,1,162,67,95
littlgr99,2002,BOS,1,162,93,69
manueje01,2002,CHA,1,162,81,81
manuech01,2002,CLE,1,86,39,47
skinnjo01,2002,CLE,2,76,35,41
garneph01,2002,DET,1,6,0,6
pujollu01,2002,DET,2,155,55,100
muserto01,2002,KCA,1,23,8,15
mizerjo01,2002,KCA,2,13,5,8
penato01,2002,KCA,3,126,49,77
gardero01,2002,MIN,1,161,94,67
torrejo01,2002,NYA,1,161,103,58
howear01,2002,OAK,1,162,103,59
pinielo01,2002,SEA,1,162,93,69
mcraeha01,2002,TBA,1,161,55,106
narroje01,2002,TEX,1,162,72,90
martibu01,2002,TOR,1,53,20,33
toscaca99,2002,TOR,2,109,58,51
brenlbo01,2002,ARI,1,162,98,64
coxbo01,2002,ATL,1,161,101,59
baylodo01,2002,CHN,1,83,34,49
lachere01,2002,CHN,2,1,0,1
kimmbr01,2002,CHN,3,78,33,45
boonebo01,2002,CIN,1,162,78,84
bellbu01,2002,COL,1,22,6,16
hurdlcl01,2002,COL,2,140,67,73
torboje01,2002,FLO,1,162,79,83
williji03,2002,HOU,1,162,84,78
tracyji01,2002,LAN,1,162,92,70
lopesda01,2002,MIL,1,15,3,12
roystje01,2002,MIL,2,147,53,94
robinfr02,2002,MON,1,162,83,79
valenbo02,2002,NYN,1,161,75,86
bowala01,2002,PHI,1,161,80,81
mcclell01,2002,PIT,1,161,72,89
bochybr01,2002,SDN,1,162,66,96
bakerdu01,2002,SFN,1,162,95,66
larusto01,2002,SLN,1,162,97,65
sciosmi01,2003,ANA,1,162,77,85
hargrmi01,2003,BAL,1,163,71,91
littlgr99,2003,BOS,1,162,95,67
manueje01,2003,CHA,1,162,86,76
wedgeer01,2003,CLE,1,162,68,94
trammal01,2003,DET,1,162,43,119
penato01,2003,KCA,1,162,83,79
gardero01,2003,MIN,1,162,90,72
torrejo01,2003,NYA,1,163,101,61
machake01,2003,OAK,1,162,96,66
melvibo01,2003,SEA,1,162,93,69
pinielo01,2003,TBA,1,162,63,99
showabu99,2003,TEX,1,162,71,91
toscaca99,2003,TOR,1,162,86,76
brenlbo01,2003,ARI,1,162,84,78
coxbo01,2003,ATL,1,162,101,61
bakerdu01,2003,CHN,1,162,88,74
boonebo01,2003,CIN,1,104,46,58
knighra01,2003,CIN,2,1,1,0
mileyda99,2003,CIN,3,57,22,35
hurdlcl01,2003,COL,1,162,74,88
torboje01,2003,FLO,1,38,16,22
mckeoja99,2003,FLO,2,124,75,49
williji03,2003,HOU,1,162,87,75
tracyji01,2003,LAN,1,162,85,77
yostne01,2003,MIL,1,162,68,94
robinfr02,2003,MON,1,162,83,79
howear01,2003,NYN,1,161,66,95
bowala01,2003,PHI,1,162,86,76
mcclell01,2003,PIT,1,162,75,87
bochybr01,2003,SDN,1,162,64,98
aloufe01,2003,SFN,1,161,100,61
larusto01,2003,SLN,1,162,85,77
sciosmi01,2004,ANA,1,162,92,70
mazzile01,2004,BAL,1,162,78,84
francte01,2004,BOS,1,162,98,64
guilloz01,2004,CHA,1,162,83,79
wedgeer01,2004,CLE,1,162,80,82
trammal01,2004,DET,1,162,72,90
penato01,2004,KCA,1,162,58,104
gardero01,2004,MIN,1,162,92,70
torrejo01,2004,NYA,1,162,101,61
machake01,2004,OAK,1,162,91,71
melvibo01,2004,SEA,1,162,63,99
pinielo01,2004,TBA,1,161,70,91
showabu99,2004,TEX,1,162,89,73
toscaca99,2004,TOR,1,111,47,64
gibbojo02,2004,TOR,2,50,20,30
brenlbo01,2004,ARI,1,79,29,50
pedrial01,2004,ARI,2,83,22,61
coxbo01,2004,ATL,1,162,96,66
bakerdu01,2004,CHN,1,162,89,73
mileyda99,2004,CIN,1,162,76,86
hurdlcl01,2004,COL,1,162,68,94
mckeoja99,2004,FLO,1,162,83,79
williji03,2004,HOU,1,88,44,44
garneph01,2004,HOU,2,74,48,26
tracyji01,2004,LAN,1,162,93,69
yostne01,2004,MIL,1,161,67,94
robinfr02,2004,MON,1,162,67,95
howear01,2004,NYN,1,162,71,91
bowala01,2004,PHI,1,160,85,75
varshga01,2004,PHI,2,2,1,1
mcclell01,2004,PIT,1,161,72,89
bochybr01,2004,SDN,1,162,87,75
aloufe01,2004,SFN,1,162,91,71
larusto01,2004,SLN,1,162,105,57
mazzile01,2005,BAL,1,107,51,56
perlosa01,2005,BAL,2,55,23,32
francte01,2005,BOS,1,162,95,67
guilloz01,2005,CHA,1,162,99,63
wedgeer01,2005,CLE,1,162,93,69
trammal01,2005,DET,1,162,71,91
penato01,2005,KCA,1,33,8,25
schaebo99,2005,KCA,2,17,5,12
bellbu01,2005,KCA,3,112,43,69
sciosmi01,2005,LAA,1,162,95,67
gardero01,2005,MIN,1,162,83,79
torrejo01,2005,NYA,1,162,95,67
machake01,2005,OAK,1,162,88,74
hargrmi01,2005,SEA,1,162,69,93
pinielo01,2005,TBA,1,162,67,95
showabu99,2005,TEX,1,162,79,83
gibbojo02,2005,TOR,1,162,80,82
melvibo01,2005,ARI,1,162,77,85
coxbo01,2005,ATL,1,162,90,72
bakerdu01,2005,CHN,1,162,79,83
mileyda99,2005,CIN,1,70,27,43
narroje01,2005,CIN,2,93,46,46
hurdlcl01,2005,COL,1,162,67,95
mckeoja99,2005,FLO,1,162,83,79
garneph01,2005,HOU,1,163,89,73
tracyji01,2005,LAN,1,162,71,91
yostne01,2005,MIL,1,162,81,81
randowi01,2005,NYN,1,162,83,79
manuech01,2005,PHI,1,162,88,74
mcclell01,2005,PIT,1,136,55,81
mackape01,2005,PIT,2,26,12,14
bochybr01,2005,SDN,1,162,82,80
aloufe01,2005,SFN,1,162,75,87
larusto01,2005,SLN,1,162,100,62
robinfr02,2005,WAS,1,162,81,81
perlosa01,2006,BAL,1,162,70,92
francte01,2006,BOS,1,162,86,76
guilloz01,2006,CHA,1,162,90,72
wedgeer01,2006,CLE,1,162,78,84
leylaji99,2006,DET,1,162,95,67
bellbu01,2006,KCA,1,162,62,100
sciosmi01,2006,LAA,1,162,89,73
gardero01,2006,MIN,1,162,96,66
torrejo01,2006,NYA,1,162,97,65
machake01,2006,OAK,1,162,93,69
hargrmi01,2006,SEA,1,162,78,84
maddojo99,2006,TBA,1,162,61,101
showabu99,2006,TEX,1,162,80,82
gibbojo02,2006,TOR,1,162,87,75
melvibo01,2006,ARI,1,162,76,86
coxbo01,2006,ATL,1,162,79,83
bakerdu01,2006,CHN,1,162,66,96
narroje01,2006,CIN,1,162,80,82
hurdlcl01,2006,COL,1,162,76,86
girarjo01,2006,FLO,1,162,78,84
garneph01,2006,HOU,1,162,82,80
littlgr99,2006,LAN,1,162,88,74
yostne01,2006,MIL,1,162,75,87
randowi01,2006,NYN,1,162,97,65
manuech01,2006,PHI,1,162,85,77
tracyji01,2006,PIT,1,162,67,95
bochybr01,2006,SDN,1,162,88,74
aloufe01,2006,SFN,1,161,76,85
larusto01,2006,SLN,1,161,83,78
robinfr02,2006,WAS,1,162,71,91
perlosa01,2007,BAL,1,69,29,40
trembda99,2007,BAL,2,93,40,53
francte01,2007,BOS,1,162,96,66
guilloz01,2007,CHA,1,162,72,90
wedgeer01,2007,CLE,1,162,96,66
leylaji99,2007,DET,1,162,88,74
bellbu01,2007,KCA,1,162,69,93
sciosmi01,2007,LAA,1,162,94,68
gardero01,2007,MIN,1,162,79,83
torrejo01,2007,NYA,1,162,94,68
gerenbo01,2007,OAK,1,162,76,86
hargrmi01,2007,SEA,1,78,45,33
mclarjo99,2007,SEA,2,84,43,41
maddojo99,2007,TBA,1,162,66,96
washiro01,2007,TEX,1,162,75,87
gibbojo02,2007,TOR,1,162,83,79
melvibo01,2007,ARI,1,162,90,72
coxbo01,2007,ATL,1,162,84,78
pinielo01,2007,CHN,1,162,85,77
narroje01,2007,CIN,1,82,31,51
mackape01,2007,CIN,2,80,41,39
hurdlcl01,2007,COL,1,163,90,73
gonzafr99,2007,FLO,1,162,71,91
garneph01,2007,HOU,1,131,58,73
coopece01,2007,HOU,2,31,15,16
littlgr99,2007,LAN,1,162,82,80
yostne01,2007,MIL,1,162,83,79
randowi01,2007,NYN,1,162,88,74
manuech01,2007,PHI,1,162,89,73
tracyji01,2007,PIT,1,162,68,94
blackbu02,2007,SDN,1,163,89,74
bochybr01,2007,SFN,1,162,71,91
larusto01,2007,SLN,1,162,78,84
actama99,2007,WAS,1,162,73,89
trembda99,2008,BAL,1,161,68,93
francte01,2008,BOS,1,162,95,67
guilloz01,2008,CHA,1,163,89,74
wedgeer01,2008,CLE,1,162,81,81
leylaji99,2008,DET,1,162,74,88
hillmtr99,2008,KCA,1,162,75,87
sciosmi01,2008,LAA,1,162,100,62
gardero01,2008,MIN,1,163,88,75
girarjo01,2008,NYA,1,162,89,73
gerenbo01,2008,OAK,1,161,75,86
mclarjo99,2008,SEA,1,72,25,47
rigglji99,2008,SEA,2,90,36,54
maddojo99,2008,TBA,1,162,97,65
washiro01,2008,TEX,1,162,79,83
gibbojo02,2008,TOR,1,74,35,39
gastoci01,2008,TOR,2,88,51,37
melvibo01,2008,ARI,1,162,82,80
coxbo01,2008,ATL,1,162,72,90
pinielo01,2008,CHN,1,161,97,64
bakerdu01,2008,CIN,1,162,74,88
hurdlcl01,2008,COL,1,162,74,88
gonzafr99,2008,FLO,1,161,84,77
coopece01,2008,HOU,1,161,86,75
torrejo01,2008,LAN,1,162,84,78
yostne01,2008,MIL,1,150,83,67
sveumda01,2008,MIL,2,12,7,5
randowi01,2008,NYN,1,69,34,35
manueje01,2008,NYN,2,93,55,38
manuech01,2008,PHI,1,162,92,70
russejo02,2008,PIT,1,162,67,95
blackbu02,2008,SDN,1,162,63,99
bochybr01,2008,SFN,1,162,72,90
larusto01,2008,SLN,1,162,86,76
actama99,2008,WAS,1,161,59,102
trembda99,2009,BAL,1,162,64,98
francte01,2009,BOS,1,162,95,67
guilloz01,2009,CHA,1,162,79,83
wedgeer01,2009,CLE,1,162,65,97
leylaji99,2009,DET,1,163,86,77
hillmtr99,2009,KCA,1,162,65,97
sciosmi01,2009,LAA,1,162,97,65
gardero01,2009,MIN,1,163,87,76
girarjo01,2009,NYA,1,162,103,59
gerenbo01,2009,OAK,1,162,75,87
wakamdo01,2009,SEA,1,162,85,77
maddojo99,2009,TBA,1,162,84,78
washiro01,2009,TEX,1,162,87,75
gastoci01,2009,TOR,1,162,75,87
melvibo01,2009,ARI,1,29,12,17
hinchaj01,2009,ARI,2,133,58,75
coxbo01,2009,ATL,1,162,86,76
pinielo01,2009,CHN,1,161,83,78
bakerdu01,2009,CIN,1,162,78,84
hurdlcl01,2009,COL,1,46,18,28
tracyji01,2009,COL,2,116,74,42
gonzafr99,2009,FLO,1,162,87,75
coopece01,2009,HOU,1,149,70,79
clarkda05,2009,HOU,2,13,4,9
torrejo01,2009,LAN,1,162,95,67
machake01,2009,MIL,1,162,80,82
manueje01,2009,NYN,1,162,70,92
manuech01,2009,PHI,1,162,93,69
russejo02,2009,PIT,1,161,62,99
blackbu02,2009,SDN,1,162,75,87
bochybr01,2009,SFN,1,162,88,74
larusto01,2009,SLN,1,162,91,71
actama99,2009,WAS,1,87,26,61
rigglji99,2009,WAS,2,75,33,42
trembda99,2010,BAL,1,54,15,39
samueju01,2010,BAL,2,51,17,34
showabu99,2010,BAL,3,57,34,23
francte01,2010,BOS,1,162,89,73
guilloz01,2010,CHA,1,162,88,74
actama99,2010,CLE,1,162,69,93
leylaji99,2010,DET,1,162,81,81
hillmtr99,2010,KCA,1,35,12,23
yostne01,2010,KCA,2,127,55,72
sciosmi01,2010,LAA,1,162,80,82
gardero01,2010,MIN,1,162,94,68
girarjo01,2010,NYA,1,162,95,67
gerenbo01,2010,OAK,1,162,81,81
wakamdo01,2010,SEA,1,112,42,70
brownda99,2010,SEA,2,50,19,31
maddojo99,2010,TBA,1,162,96,66
washiro01,2010,TEX,1,162,90,72
gastoci01,2010,TOR,1,162,85,77
hinchaj01,2010,ARI,1,79,31,48
gibsoki01,2010,ARI,2,83,34,49
coxbo01,2010,ATL,1,162,91,71
pinielo01,2010,CHN,1,125,51,74
quademi99,2010,CHN,2,37,24,13
bakerdu01,2010,CIN,1,162,91,71
tracyji01,2010,COL,1,162,83,79
gonzafr99,2010,FLO,1,70,34,36
rodried02,2010,FLO,2,92,46,46
millsbr01,2010,HOU,1,162,76,86
torrejo01,2010,LAN,1,162,80,82
machake01,2010,MIL,1,162,77,85
manueje01,2010,NYN,1,162,79,83
manuech01,2010,PHI,1,162,97,65
russejo02,2010,PIT,1,162,57,105
blackbu02,2010,SDN,1,162,90,72
bochybr01,2010,SFN,1,162,92,70
larusto01,2010,SLN,1,162,86,76
rigglji99,2010,WAS,1,162,69,93
showabu99,2011,BAL,1,162,69,93
francte01,2011,BOS,1,162,90,72
guilloz01,2011,CHA,1,160,78,82
coopedo01,2011,CHA,2,2,1,1
actama99,2011,CLE,1,162,80,82
leylaji99,2011,DET,1,162,95,67
yostne01,2011,KCA,1,162,71,91
sciosmi01,2011,LAA,1,162,86,76
gardero01,2011,MIN,1,162,63,99
girarjo01,2011,NYA,1,162,97,65
gerenbo01,2011,OAK,1,63,27,36
melvibo01,2011,OAK,2,99,47,52
wedgeer01,2011,SEA,1,162,67,95
maddojo99,2011,TBA,1,162,91,71
washiro01,2011,TEX,1,162,96,66
farrejo03,2011,TOR,1,162,81,81
gibsoki01,2011,ARI,1,162,94,68
gonzafr99,2011,ATL,1,162,89,73
quademi99,2011,CHN,1,162,71,91
bakerdu01,2011,CIN,1,162,79,83
tracyji01,2011,COL,1,162,73,89
rodried02,2011,FLO,1,71,32,39
hydebr99,2011,FLO,2,1,0,1
mckeoja99,2011,FLO,3,90,40,50
millsbr01,2011,HOU,1,162,56,106
mattido01,2011,LAN,1,161,82,79
roeniro01,2011,MIL,1,162,96,66
collite99,2011,NYN,1,162,77,85
manuech01,2011,PHI,1,162,102,60
hurdlcl01,2011,PIT,1,162,72,90
blackbu02,2011,SDN,1,162,71,91
bochybr01,2011,SFN,1,162,86,76
larusto01,2011,SLN,1,162,90,72
rigglji99,2011,WAS,1,75,38,37
mclarjo99,2011,WAS,2,3,2,1
johnsda02,2011,WAS,3,83,40,43
showabu99,2012,BAL,1,162,93,69
valenbo02,2012,BOS,1,162,69,93
venturo01,2012,CHA,1,162,85,77
actama99,2012,CLE,1,156,65,91
alomasa02,2012,CLE,2,6,3,3
leylaji99,2012,DET,1,162,88,74
yostne01,2012,KCA,1,162,72,90
sciosmi01,2012,LAA,1,162,89,73
gardero01,2012,MIN,1,162,66,96
girarjo01,2012,NYA,1,162,95,67
melvibo01,2012,OAK,1,162,94,68
wedgeer01,2012,SEA,1,162,75,87
maddojo99,2012,TBA,1,162,90,72
washiro01,2012,TEX,1,162,93,69
farrejo03,2012,TOR,1,162,73,89
gibsoki01,2012,ARI,1,162,81,81
gonzafr99,2012,ATL,1,162,94,68
sveumda01,2012,CHN,1,162,61,101
bakerdu01,2012,CIN,1,162,97,65
tracyji01,2012,COL,1,162,64,98
millsbr01,2012,HOU,1,121,39,82
defrato99,2012,HOU,2,41,16,25
mattido01,2012,LAN,1,162,86,76
guilloz01,2012,MIA,1,162,69,93
roeniro01,2012,MIL,1,162,83,79
collite99,2012,NYN,1,162,74,88
manuech01,2012,PHI,1,162,81,81
hurdlcl01,2012,PIT,1,162,79,83
blackbu02,2012,SDN,1,162,76,86
bochybr01,2012,SFN,1,162,94,68
mathemi01,2012,SLN,1,162,88,74
johnsda02,2012,WAS,1,162,98,64
showabu99,2013,BAL,1,162,85,77
farrejo03,2013,BOS,1,162,97,65
venturo01,2013,CHA,1,162,63,99
francte01,2013,CLE,1,162,92,70
leylaji99,2013,DET,1,162,93,69
portebo03,2013,HOU,1,162,51,111
yostne01,2013,KCA,1,162,86,76
sciosmi01,2013,LAA,1,162,78,84
gardero01,2013,MIN,1,162,66,96
girarjo01,2013,NYA,1,162,85,77
melvibo01,2013,OAK,1,162,96,66
wedgeer01,2013,SEA,1,162,71,91
maddojo99,2013,TBA,1,163,92,71
washiro01,2013,TEX,1,163,91,72
gibbojo02,2013,TOR,1,162,74,88
gibsoki01,2013,ARI,1,162,81,81
gonzafr99,2013,ATL,1,162,96,66
sveumda01,2013,CHN,1,162,66,96
bakerdu01,2013,CIN,1,162,90,72
weisswa01,2013,COL,1,162,74,88
mattido01,2013,LAN,1,162,92,70
redmomi01,2013,MIA,1,162,62,100
roeniro01,2013,MIL,1,162,74,88
collite99,2013,NYN,1,162,74,88
manuech01,2013,PHI,1,120,53,67
sandbry01,2013,PHI,2,42,20,22
hurdlcl01,2013,PIT,1,162,94,68
blackbu02,2013,SDN,1,162,76,86
bochybr01,2013,SFN,1,162,76,86
mathemi01,2013,SLN,1,162,97,65
johnsda02,2013,WAS,1,162,86,76
showabu99,2014,BAL,1,162,96,66
farrejo03,2014,BOS,1,162,71,91
venturo01,2014,CHA,1,162,73,89
francte01,2014,CLE,1,162,85,77
ausmubr01,2014,DET,1,162,90,72
portebo03,2014,HOU,1,138,59,79
lawleto01,2014,HOU,2,24,11,13
yostne01,2014,KCA,1,162,89,73
sciosmi01,2014,LAA,1,162,98,64
gardero01,2014,MIN,1,162,70,92
girarjo01,2014,NYA,1,162,84,78
melvibo01,2014,OAK,1,162,88,74
mcclell01,2014,SEA,1,162,87,75
maddojo99,2014,TBA,1,162,77,85
