playerID,awardID,yearID,lgID,tie,notes,category
maybejo01,TSN All-Star,1973,AL,,1B,player
carewro01,TSN All-Star,1973,AL,,2B,player
bandosa01,TSN All-Star,1973,AL,,3B,player
munsoth01,TSN All-Star,1973,AL,,C,player
holtzke01,TSN All-Star,1973,AL,,LHP,player
jacksre01,TSN All-Star,1973,AL,,OF,player
murcebo01,TSN All-Star,1973,AL,,OF,player
otisam01,TSN All-Star,1973,AL,,OF,player
palmeji01,TSN All-Star,1973,AL,,RHP,player
campabe01,TSN All-Star,1973,AL,,SS,player
perezto01,TSN All-Star,1973,NL,,1B,player
johnsda02,TSN All-Star,1973,NL,,2B,player
evansda01,TSN All-Star,1973,NL,,3B,player
benchjo01,TSN All-Star,1973,NL,,C,player
bryanro01,TSN All-Star,1973,NL,,LHP,player
bondsbo01,TSN All-Star,1973,NL,,OF,player
cedence01,TSN All-Star,1973,NL,,OF,player
rosepe01,TSN All-Star,1973,NL,,OF,player
seaveto01,TSN All-Star,1973,NL,,RHP,player
russebi01,TSN All-Star,1973,NL,,SS,player
hillejo01,TSN Fireman of the Year,1973,AL,,,player
marshmi01,TSN Fireman of the Year,1973,NL,,,player
jacksre01,TSN Major League Player of the Year,1973,ML,,,player
palmeji01,TSN Pitcher of the Year,1973,AL,,,player
bryanro01,TSN Pitcher of the Year,1973,NL,,,player
jacksre01,TSN Player of the Year,1973,AL,,,player
bondsbo01,TSN Player of the Year,1973,NL,,,player
jacksre01,World Series MVP,1973,ML,,,player
garvest01,All-Star Game MVP,1974,ML,,,player
greendi01,Babe Ruth Award,1974,AL,,2B,player
hunteca01,Cy Young Award,1974,AL,,,player
marshmi01,Cy Young Award,1974,NL,,,player
scottge02,Gold Glove,1974,AL,,1B,player
grichbo01,Gold Glove,1974,AL,,2B,player
robinbr01,Gold Glove,1974,AL,,3B,player
munsoth01,Gold Glove,1974,AL,,C,player
blairpa01,Gold Glove,1974,AL,,OF,player
otisam01,Gold Glove,1974,AL,,OF,player
rudijo01,Gold Glove,1974,AL,,OF,player
kaatji01,Gold Glove,1974,AL,,P,player
belanma01,Gold Glove,1974,AL,,SS,player
garvest01,Gold Glove,1974,NL,,1B,player
morgajo02,Gold Glove,1974,NL,,2B,player
raderdo02,Gold Glove,1974,NL,,3B,player
benchjo01,Gold Glove,1974,NL,,C,player
bondsbo01,Gold Glove,1974,NL,,OF,player
cedence01,Gold Glove,1974,NL,,OF,player
geronce01,Gold Glove,1974,NL,,OF,player
messean01,Gold Glove,1974,NL,,P,player
conceda01,Gold Glove,1974,NL,,SS,player
thompda01,Hutch Award,1974,ML,,,player
stargwi01,Lou Gehrig Memorial Award,1974,ML,,,player
burroje01,Most Valuable Player,1974,AL,,,player
garvest01,Most Valuable Player,1974,NL,,,player
stargwi01,Roberto Clemente Award,1974,ML,,,player
hargrmi01,Rookie of the Year,1974,AL,,,player
mcbriba01,Rookie of the Year,1974,NL,,,player
allendi01,TSN All-Star,1974,AL,,1B,player
carewro01,TSN All-Star,1974,AL,,2B,player
bandosa01,TSN All-Star,1974,AL,,3B,player
munsoth01,TSN All-Star,1974,AL,,C,player
davisto02,TSN All-Star,1974,AL,,DH,player
cuellmi01,TSN All-Star,1974,AL,,LHP,player
blairpa01,TSN All-Star,1974,AL,,OF,player
burroje01,TSN All-Star,1974,AL,,OF,player
rudijo01,TSN All-Star,1974,AL,,OF,player
hunteca01,TSN All-Star,1974,AL,,RHP,player
campabe01,TSN All-Star,1974,AL,,SS,player
garvest01,TSN All-Star,1974,NL,,1B,player
morgajo02,TSN All-Star,1974,NL,,2B,player
schmimi01,TSN All-Star,1974,NL,,3B,player
benchjo01,TSN All-Star,1974,NL,,C,player
gulledo01,TSN All-Star,1974,NL,,LHP,player
brocklo01,TSN All-Star,1974,NL,,OF,player
wynnji01,TSN All-Star,1974,NL,,OF,player
ziskri01,TSN All-Star,1974,NL,,OF,player
messean01,TSN All-Star,1974,NL,,RHP,player
conceda01,TSN All-Star,1974,NL,,SS,player
forstte01,TSN Fireman of the Year,1974,AL,,,player
marshmi01,TSN Fireman of the Year,1974,NL,,,player
brocklo01,TSN Major League Player of the Year,1974,ML,,,player
hunteca01,TSN Pitcher of the Year,1974,AL,,,player
marshmi01,TSN Pitcher of the Year,1974,NL,,,player
burroje01,TSN Player of the Year,1974,AL,,,player
brocklo01,TSN Player of the Year,1974,NL,,,player
fingero01,World Series MVP,1974,ML,,,player
madlobi01,All-Star Game MVP,1975,ML,Y,,player
matlajo01,All-Star Game MVP,1975,ML,Y,,player
tiantlu01,Babe Ruth Award,1975,AL,,P,player
palmeji01,Cy Young Award,1975,AL,,,player
seaveto01,Cy Young Award,1975,NL,,,player
scottge02,Gold Glove,1975,AL,,1B,player
grichbo01,Gold Glove,1975,AL,,2B,player
robinbr01,Gold Glove,1975,AL,,3B,player
munsoth01,Gold Glove,1975,AL,,C,player
blairpa01,Gold Glove,1975,AL,,OF,player
lynnfr01,Gold Glove,1975,AL,,OF,player
rudijo01,Gold Glove,1975,AL,,OF,player
kaatji01,Gold Glove,1975,AL,,P,player
belanma01,Gold Glove,1975,AL,,SS,player
garvest01,Gold Glove,1975,NL,,1B,player
morgajo02,Gold Glove,1975,NL,,2B,player
reitzke01,Gold Glove,1975,NL,,3B,player
benchjo01,Gold Glove,1975,NL,,C,player
cedence01,Gold Glove,1975,NL,,OF,player
geronce01,Gold Glove,1975,NL,,OF,player
maddoga01,Gold Glove,1975,NL,,OF,player
messean01,Gold Glove,1975,NL,,P,player
conceda01,Gold Glove,1975,NL,,SS,player
nolanga01,Hutch Award,1975,ML,,,player
benchjo01,Lou Gehrig Memorial Award,1975,ML,,,player
lynnfr01,Most Valuable Player,1975,AL,,,player
morgajo02,Most Valuable Player,1975,NL,,,player
brocklo01,Roberto Clemente Award,1975,ML,,,player
lynnfr01,Rookie of the Year,1975,AL,,,player
montejo01,Rookie of the Year,1975,NL,,,player
maybejo01,TSN All-Star,1975,AL,,1B,player
carewro01,TSN All-Star,1975,AL,,2B,player
nettlgr01,TSN All-Star,1975,AL,,3B,player
munsoth01,TSN All-Star,1975,AL,,C,player
hortowi01,TSN All-Star,1975,AL,,DH,player
kaatji01,TSN All-Star,1975,AL,,LHP,player
jacksre01,TSN All-Star,1975,AL,,OF,player
lynnfr01,TSN All-Star,1975,AL,,OF,player
riceji01,TSN All-Star,1975,AL,,OF,player
palmeji01,TSN All-Star,1975,AL,,RHP,player
harrato01,TSN All-Star,1975,AL,,SS,player
garvest01,TSN All-Star,1975,NL,,1B,player
morgajo02,TSN All-Star,1975,NL,,2B,player
madlobi01,TSN All-Star,1975,NL,,3B,player
benchjo01,TSN All-Star,1975,NL,,C,player
jonesra01,TSN All-Star,1975,NL,,LHP,player
luzingr01,TSN All-Star,1975,NL,,OF,player
oliveal01,TSN All-Star,1975,NL,,OF,player
parkeda01,TSN All-Star,1975,NL,,OF,player
seaveto01,TSN All-Star,1975,NL,,RHP,player
bowala01,TSN All-Star,1975,NL,,SS,player
gossari01,TSN Fireman of the Year,1975,AL,,,player
hraboal01,TSN Fireman of the Year,1975,NL,,,player
morgajo02,TSN Major League Player of the Year,1975,ML,,,player
palmeji01,TSN Pitcher of the Year,1975,AL,,,player
seaveto01,TSN Pitcher of the Year,1975,NL,,,player
lynnfr01,TSN Player of the Year,1975,AL,,,player
morgajo02,TSN Player of the Year,1975,NL,,,player
rosepe01,World Series MVP,1975,ML,,,player
fostege01,All-Star Game MVP,1976,ML,,,player
benchjo01,Babe Ruth Award,1976,NL,,C,player
palmeji01,Cy Young Award,1976,AL,,,player
jonesra01,Cy Young Award,1976,NL,,,player
scottge02,Gold Glove,1976,AL,,1B,player
grichbo01,Gold Glove,1976,AL,,2B,player
rodriau01,Gold Glove,1976,AL,,3B,player
sundbji01,Gold Glove,1976,AL,,C,player
evansdw01,Gold Glove,1976,AL,,OF,player
manniri01,Gold Glove,1976,AL,,OF,player
rudijo01,Gold Glove,1976,AL,,OF,player
palmeji01,Gold Glove,1976,AL,,P,player
belanma01,Gold Glove,1976,AL,,SS,player
garvest01,Gold Glove,1976,NL,,1B,player
morgajo02,Gold Glove,1976,NL,,2B,player
schmimi01,Gold Glove,1976,NL,,3B,player
benchjo01,Gold Glove,1976,NL,,C,player
cedence01,Gold Glove,1976,NL,,OF,player
geronce01,Gold Glove,1976,NL,,OF,player
maddoga01,Gold Glove,1976,NL,,OF,player
kaatji01,Gold Glove,1976,NL,,P,player
conceda01,Gold Glove,1976,NL,,SS,player
johnto01,Hutch Award,1976,ML,,,player
suttodo01,Lou Gehrig Memorial Award,1976,ML,,,player
munsoth01,Most Valuable Player,1976,AL,,,player
morgajo02,Most Valuable Player,1976,NL,,,player
rosepe01,Roberto Clemente Award,1976,ML,,,player
campbbi02,Rolaids Relief Man Award,1976,AL,,,player
eastwra01,Rolaids Relief Man Award,1976,NL,,,player
fidryma01,Rookie of the Year,1976,AL,,,player
metzgbu01,Rookie of the Year,1976,NL,Y,,player
zachrpa01,Rookie of the Year,1976,NL,Y,,player
chambch01,TSN All-Star,1976,AL,,1B,player
grichbo01,TSN All-Star,1976,AL,,2B,player
brettge01,TSN All-Star,1976,AL,,3B,player
munsoth01,TSN All-Star,1976,AL,,C,player
mcraeha01,TSN All-Star,1976,AL,,DH,player
tananfr01,TSN All-Star,1976,AL,,LHP,player
jacksre01,TSN All-Star,1976,AL,,OF,player
rivermi01,TSN All-Star,1976,AL,,OF,player
rudijo01,TSN All-Star,1976,AL,,OF,player
palmeji01,TSN All-Star,1976,AL,,RHP,player
belanma01,TSN All-Star,1976,AL,,SS,player
montawi01,TSN All-Star,1976,NL,,1B,player
morgajo02,TSN All-Star,1976,NL,,2B,player
schmimi01,TSN All-Star,1976,NL,,3B,player
boonebo01,TSN All-Star,1976,NL,,C,player
jonesra01,TSN All-Star,1976,NL,,LHP,player
cedence01,TSN All-Star,1976,NL,,OF,player
fostege01,TSN All-Star,1976,NL,,OF,player
griffke01,TSN All-Star,1976,NL,,OF,player
suttodo01,TSN All-Star,1976,NL,,RHP,player
conceda01,TSN All-Star,1976,NL,,SS,player
campbbi02,TSN Fireman of the Year,1976,AL,,,player
eastwra01,TSN Fireman of the Year,1976,NL,,,player
morgajo02,TSN Major League Player of the Year,1976,ML,,,player
palmeji01,TSN Pitcher of the Year,1976,AL,,,player
jonesra01,TSN Pitcher of the Year,1976,NL,,,player
munsoth01,TSN Player of the Year,1976,AL,,,player
fostege01,TSN Player of the Year,1976,NL,,,player
benchjo01,World Series MVP,1976,ML,,,player
suttodo01,All-Star Game MVP,1977,ML,,,player
jacksre01,Babe Ruth Award,1977,AL,,OF,player
lylesp01,Cy Young Award,1977,AL,,,player
carltst01,Cy Young Award,1977,NL,,,player
spencji01,Gold Glove,1977,AL,,1B,player
whitefr01,Gold Glove,1977,AL,,2B,player
nettlgr01,Gold Glove,1977,AL,,3B,player
sundbji01,Gold Glove,1977,AL,,C,player
beniqju01,Gold Glove,1977,AL,,OF,player
cowenal01,Gold Glove,1977,AL,,OF,player
yastrca01,Gold Glove,1977,AL,,OF,player
palmeji01,Gold Glove,1977,AL,,P,player
belanma01,Gold Glove,1977,AL,,SS,player
garvest01,Gold Glove,1977,NL,,1B,player
morgajo02,Gold Glove,1977,NL,,2B,player
schmimi01,Gold Glove,1977,NL,,3B,player
benchjo01,Gold Glove,1977,NL,,C,player
geronce01,Gold Glove,1977,NL,,OF,player
maddoga01,Gold Glove,1977,NL,,OF,player
parkeda01,Gold Glove,1977,NL,,OF,player
kaatji01,Gold Glove,1977,NL,,P,player
conceda01,Gold Glove,1977,NL,,SS,player
mccovwi01,Hutch Award,1977,ML,,,player
brocklo01,Lou Gehrig Memorial Award,1977,ML,,,player
carewro01,Most Valuable Player,1977,AL,,,player
fostege01,Most Valuable Player,1977,NL,,,player
bakerdu01,NLCS MVP,1977,NL,,,player
carewro01,Roberto Clemente Award,1977,ML,,,player
campbbi02,Rolaids Relief Man Award,1977,AL,,,player
fingero01,Rolaids Relief Man Award,1977,NL,,,player
murraed02,Rookie of the Year,1977,AL,,,player
dawsoan01,Rookie of the Year,1977,NL,,,player
carewro01,TSN All-Star,1977,AL,,1B,player
randowi01,TSN All-Star,1977,AL,,2B,player
nettlgr01,TSN All-Star,1977,AL,,3B,player
fiskca01,TSN All-Star,1977,AL,,C,player
mcraeha01,TSN All-Star,1977,AL,,DH,player
tananfr01,TSN All-Star,1977,AL,,LHP,player
bondsbo01,TSN All-Star,1977,AL,,OF,player
hislela01,TSN All-Star,1977,AL,,OF,player
riceji01,TSN All-Star,1977,AL,,OF,player
ryanno01,TSN All-Star,1977,AL,,RHP,player
burleri01,TSN All-Star,1977,AL,,SS,player
garvest01,TSN All-Star,1977,NL,,1B,player
morgajo02,TSN All-Star,1977,NL,,2B,player
schmimi01,TSN All-Star,1977,NL,,3B,player
simmote01,TSN All-Star,1977,NL,,C,player
carltst01,TSN All-Star,1977,NL,,LHP,player
fostege01,TSN All-Star,1977,NL,,OF,player
luzingr01,TSN All-Star,1977,NL,,OF,player
parkeda01,TSN All-Star,1977,NL,,OF,player
reuscri01,TSN All-Star,1977,NL,,RHP,player
templga01,TSN All-Star,1977,NL,,SS,player
campbbi02,TSN Fireman of the Year,1977,AL,,,player
fingero01,TSN Fireman of the Year,1977,NL,,,player
carewro01,TSN Major League Player of the Year,1977,ML,,,player
ryanno01,TSN Pitcher of the Year,1977,AL,,,player
carltst01,TSN Pitcher of the Year,1977,NL,,,player
carewro01,TSN Player of the Year,1977,AL,,,player
fostege01,TSN Player of the Year,1977,NL,,,player
jacksre01,World Series MVP,1977,ML,,,player
garvest01,All-Star Game MVP,1978,ML,,,player
dentbu01,Babe Ruth Award,1978,AL,,SS,player
guidrro01,Cy Young Award,1978,AL,,,player
perryga01,Cy Young Award,1978,NL,,,player
chambch01,Gold Glove,1978,AL,,1B,player
whitefr01,Gold Glove,1978,AL,,2B,player
nettlgr01,Gold Glove,1978,AL,,3B,player
sundbji01,Gold Glove,1978,AL,,C,player
evansdw01,Gold Glove,1978,AL,,OF,player
lynnfr01,Gold Glove,1978,AL,,OF,player
milleri01,Gold Glove,1978,AL,,OF,player
palmeji01,Gold Glove,1978,AL,,P,player
belanma01,Gold Glove,1978,AL,,SS,player
hernake01,Gold Glove,1978,NL,,1B,player
lopesda01,Gold Glove,1978,NL,,2B,player
schmimi01,Gold Glove,1978,NL,,3B,player
boonebo01,Gold Glove,1978,NL,,C,player
maddoga01,Gold Glove,1978,NL,,OF,player
parkeda01,Gold Glove,1978,NL,,OF,player
valenel01,Gold Glove,1978,NL,,OF,player
niekrph01,Gold Glove,1978,NL,,P,player
bowala01,Gold Glove,1978,NL,,SS,player
stargwi01,Hutch Award,1978,ML,,,player
kessido01,Lou Gehrig Memorial Award,1978,ML,,,player
riceji01,Most Valuable Player,1978,AL,,,player
parkeda01,Most Valuable Player,1978,NL,,,player
garvest01,NLCS MVP,1978,NL,,,player
luzingr01,Roberto Clemente Award,1978,ML,,,player
gossari01,Rolaids Relief Man Award,1978,AL,,,player
fingero01,Rolaids Relief Man Award,1978,NL,,,player
whitalo01,Rookie of the Year,1978,AL,,,player
hornebo01,Rookie of the Year,1978,NL,,,player
carewro01,TSN All-Star,1978,AL,,1B,player
whitefr01,TSN All-Star,1978,AL,,2B,player
nettlgr01,TSN All-Star,1978,AL,,3B,player
sundbji01,TSN All-Star,1978,AL,,C,player
staubru01,TSN All-Star,1978,AL,,DH,player
guidrro01,TSN All-Star,1978,AL,,LHP,player
hislela01,TSN All-Star,1978,AL,,OF,player
lynnfr01,TSN All-Star,1978,AL,,OF,player
riceji01,TSN All-Star,1978,AL,,OF,player
palmeji01,TSN All-Star,1978,AL,,RHP,player
yountro01,TSN All-Star,1978,AL,,SS,player
garvest01,TSN All-Star,1978,NL,,1B,player
lopesda01,TSN All-Star,1978,NL,,2B,player
rosepe01,TSN All-Star,1978,NL,,3B,player
simmote01,TSN All-Star,1978,NL,,C,player
bluevi01,TSN All-Star,1978,NL,,LHP,player
clarkja01,TSN All-Star,1978,NL,,OF,player
fostege01,TSN All-Star,1978,NL,,OF,player
parkeda01,TSN All-Star,1978,NL,,OF,player
perryga01,TSN All-Star,1978,NL,,RHP,player
bowala01,TSN All-Star,1978,NL,,SS,player
gossari01,TSN Fireman of the Year,1978,AL,,,player
fingero01,TSN Fireman of the Year,1978,NL,,,player
guidrro01,TSN Major League Player of the Year,1978,ML,,,player
guidrro01,TSN Pitcher of the Year,1978,AL,,,player
bluevi01,TSN Pitcher of the Year,1978,NL,,,player
riceji01,TSN Player of the Year,1978,AL,,,player
parkeda01,TSN Player of the Year,1978,NL,,,player
dentbu01,World Series MVP,1978,ML,,,player
parkeda01,All-Star Game MVP,1979,ML,,,player
stargwi01,Babe Ruth Award,1979,NL,,1B,player
flanami01,Cy Young Award,1979,AL,,,player
suttebr01,Cy Young Award,1979,NL,,,player
coopece01,Gold Glove,1979,AL,,1B,player
whitefr01,Gold Glove,1979,AL,,2B,player
bellbu01,Gold Glove,1979,AL,,3B,player
sundbji01,Gold Glove,1979,AL,,C,player
evansdw01,Gold Glove,1979,AL,,OF,player
lezcasi01,Gold Glove,1979,AL,,OF,player
lynnfr01,Gold Glove,1979,AL,,OF,player
palmeji01,Gold Glove,1979,AL,,P,player
burleri01,Gold Glove,1979,AL,,SS,player
hernake01,Gold Glove,1979,NL,,1B,player
trillma01,Gold Glove,1979,NL,,2B,player
schmimi01,Gold Glove,1979,NL,,3B,player
boonebo01,Gold Glove,1979,NL,,C,player
maddoga01,Gold Glove,1979,NL,,OF,player
parkeda01,Gold Glove,1979,NL,,OF,player
winfida01,Gold Glove,1979,NL,,OF,player
niekrph01,Gold Glove,1979,NL,,P,player
conceda01,Gold Glove,1979,NL,,SS,player
brocklo01,Hutch Award,1979,ML,,,player
niekrph01,Lou Gehrig Memorial Award,1979,ML,,,player
baylodo01,Most Valuable Player,1979,AL,,,player
hernake01,Most Valuable Player,1979,NL,Y,,player
stargwi01,Most Valuable Player,1979,NL,Y,,player
stargwi01,NLCS MVP,1979,NL,,,player
thornan01,Roberto Clemente Award,1979,ML,,,player
kernji01,Rolaids Relief Man Award,1979,AL,,,player
suttebr01,Rolaids Relief Man Award,1979,NL,,,player
castijo01,Rookie of the Year,1979,AL,Y,,player
griffal01,Rookie of the Year,1979,AL,Y,,player
sutclri01,Rookie of the Year,1979,NL,,,player
coopece01,TSN All-Star,1979,AL,,1B,player
grichbo01,TSN All-Star,1979,AL,,2B,player
brettge01,TSN All-Star,1979,AL,,3B,player
porteda02,TSN All-Star,1979,AL,,C,player
baylodo01,TSN All-Star,1979,AL,,DH,player
flanami01,TSN All-Star,1979,AL,,LHP,player
lynnfr01,TSN All-Star,1979,AL,,OF,player
riceji01,TSN All-Star,1979,AL,,OF,player
singlke01,TSN All-Star,1979,AL,,OF,player
kernji01,TSN All-Star,1979,AL,,RHP,player
smallro02,TSN All-Star,1979,AL,,SS,player
hernake01,TSN All-Star,1979,NL,,1B,player
lopesda01,TSN All-Star,1979,NL,,2B,player
schmimi01,TSN All-Star,1979,NL,,3B,player
simmote01,TSN All-Star,1979,NL,,C,player
carltst01,TSN All-Star,1979,NL,,LHP,player
kingmda01,TSN All-Star,1979,NL,,OF,player
morenom01,TSN All-Star,1979,NL,,OF,player
winfida01,TSN All-Star,1979,NL,,OF,player
niekrjo01,TSN All-Star,1979,NL,,RHP,player
templga01,TSN All-Star,1979,NL,,SS,player
kernji01,TSN Fireman of the Year,1979,AL,Y,,player
marshmi01,TSN Fireman of the Year,1979,AL,Y,,player
suttebr01,TSN Fireman of the Year,1979,NL,,,player
stargwi01,TSN Major League Player of the Year,1979,ML,,,player
flanami01,TSN Pitcher of the Year,1979,AL,,,player
niekrjo01,TSN Pitcher of the Year,1979,NL,,,player
baylodo01,TSN Player of the Year,1979,AL,,,player
hernake01,TSN Player of the Year,1979,NL,,,player
stargwi01,World Series MVP,1979,ML,,,player
whitefr01,ALCS MVP,1980,AL,,,player
griffke01,All-Star Game MVP,1980,ML,,,player
mcgratu01,Babe Ruth Award,1980,NL,,RP,player
stonest01,Cy Young Award,1980,AL,,,player
carltst01,Cy Young Award,1980,NL,,,player
coopece01,Gold Glove,1980,AL,,1B,player
whitefr01,Gold Glove,1980,AL,,2B,player
bellbu01,Gold Glove,1980,AL,,3B,player
sundbji01,Gold Glove,1980,AL,,C,player
lynnfr01,Gold Glove,1980,AL,,OF,player
murphdw01,Gold Glove,1980,AL,,OF,player
wilsowi02,Gold Glove,1980,AL,,OF,player
norrimi01,Gold Glove,1980,AL,,P,player
trammal01,Gold Glove,1980,AL,,SS,player
hernake01,Gold Glove,1980,NL,,1B,player
flynndo01,Gold Glove,1980,NL,,2B,player
schmimi01,Gold Glove,1980,NL,,3B,player
cartega01,Gold Glove,1980,NL,,C,player
dawsoan01,Gold Glove,1980,NL,,OF,player
maddoga01,Gold Glove,1980,NL,,OF,player
winfida01,Gold Glove,1980,NL,,OF,player
niekrph01,Gold Glove,1980,NL,,P,player
smithoz01,Gold Glove,1980,NL,,SS,player
brettge01,Hutch Award,1980,ML,,,player
perezto01,Lou Gehrig Memorial Award,1980,ML,,,player
brettge01,Most Valuable Player,1980,AL,,,player
schmimi01,Most Valuable Player,1980,NL,,,player
trillma01,NLCS MVP,1980,NL,,,player
niekrph01,Roberto Clemente Award,1980,ML,,,player
quiseda01,Rolaids Relief Man Award,1980,AL,,,player
fingero01,Rolaids Relief Man Award,1980,NL,,,player
charbjo01,Rookie of the Year,1980,AL,,,player
howest01,Rookie of the Year,1980,NL,,,player
coopece01,Silver Slugger,1980,AL,,1B,player
randowi01,Silver Slugger,1980,AL,,2B,player
brettge01,Silver Slugger,1980,AL,,3B,player
parrila02,Silver Slugger,1980,AL,,C,player
jacksre01,Silver Slugger,1980,AL,,DH,player
oglivbe01,Silver Slugger,1980,AL,,OF,player
oliveal01,Silver Slugger,1980,AL,,OF,player
wilsowi02,Silver Slugger,1980,AL,,OF,player
yountro01,Silver Slugger,1980,AL,,SS,player
hernake01,Silver Slugger,1980,NL,,1B,player
trillma01,Silver Slugger,1980,NL,,2B,player
schmimi01,Silver Slugger,1980,NL,,3B,player
simmote01,Silver Slugger,1980,NL,,C,player
bakerdu01,Silver Slugger,1980,NL,,OF,player
dawsoan01,Silver Slugger,1980,NL,,OF,player
hendrge01,Silver Slugger,1980,NL,,OF,player
forscbo01,Silver Slugger,1980,NL,,P,player
templga01,Silver Slugger,1980,NL,,SS,player
coopece01,TSN All-Star,1980,AL,,1B,player
randowi01,TSN All-Star,1980,AL,,2B,player
brettge01,TSN All-Star,1980,AL,,3B,player
ceronri01,TSN All-Star,1980,AL,,C,player
johnto01,TSN All-Star,1980,AL,,LHP,player
bumbral01,TSN All-Star,1980,AL,,OF,player
jacksre01,TSN All-Star,1980,AL,,OF,player
oglivbe01,TSN All-Star,1980,AL,,OF,player
stonest01,TSN All-Star,1980,AL,,RHP,player
yountro01,TSN All-Star,1980,AL,,SS,player
hernake01,TSN All-Star,1980,NL,,1B,player
trillma01,TSN All-Star,1980,NL,,2B,player
schmimi01,TSN All-Star,1980,NL,,3B,player
cartega01,TSN All-Star,1980,NL,,C,player
carltst01,TSN All-Star,1980,NL,,LHP,player
bakerdu01,TSN All-Star,1980,NL,,OF,player
cedence01,TSN All-Star,1980,NL,,OF,player
hendrge01,TSN All-Star,1980,NL,,OF,player
bibbyji01,TSN All-Star,1980,NL,,RHP,player
templga01,TSN All-Star,1980,NL,,SS,player
quiseda01,TSN Fireman of the Year,1980,AL,,,player
fingero01,TSN Fireman of the Year,1980,NL,Y,,player
humeto01,TSN Fireman of the Year,1980,NL,Y,,player
brettge01,TSN Major League Player of the Year,1980,ML,,,player
stonest01,TSN Pitcher of the Year,1980,AL,,,player
carltst01,TSN Pitcher of the Year,1980,NL,,,player
brettge01,TSN Player of the Year,1980,AL,,,player
schmimi01,TSN Player of the Year,1980,NL,,,player
schmimi01,World Series MVP,1980,ML,,,player
nettlgr01,ALCS MVP,1981,AL,,,player
cartega01,All-Star Game MVP,1981,ML,,,player
ceyro01,Babe Ruth Award,1981,NL,,3B,player
fingero01,Cy Young Award,1981,AL,,,player
valenfe01,Cy Young Award,1981,NL,,,player
squirmi01,Gold Glove,1981,AL,,1B,player
whitefr01,Gold Glove,1981,AL,,2B,player
bellbu01,Gold Glove,1981,AL,,3B,player
sundbji01,Gold Glove,1981,AL,,C,player
evansdw01,Gold Glove,1981,AL,,OF,player
henderi01,Gold Glove,1981,AL,,OF,player
murphdw01,Gold Glove,1981,AL,,OF,player
norrimi01,Gold Glove,1981,AL,,P,player
trammal01,Gold Glove,1981,AL,,SS,player
hernake01,Gold Glove,1981,NL,,1B,player
trillma01,Gold Glove,1981,NL,,2B,player
schmimi01,Gold Glove,1981,NL,,3B,player
cartega01,Gold Glove,1981,NL,,C,player
bakerdu01,Gold Glove,1981,NL,,OF,player
dawsoan01,Gold Glove,1981,NL,,OF,player
maddoga01,Gold Glove,1981,NL,,OF,player
carltst01,Gold Glove,1981,NL,,P,player
smithoz01,Gold Glove,1981,NL,,SS,player
benchjo01,Hutch Award,1981,ML,,,player
johnto01,Lou Gehrig Memorial Award,1981,ML,,,player
fingero01,Most Valuable Player,1981,AL,,,player
schmimi01,Most Valuable Player,1981,NL,,,player
hootobu01,NLCS MVP,1981,NL,,,player
garvest01,Roberto Clemente Award,1981,ML,,,player
fingero01,Rolaids Relief Man Award,1981,AL,,,player
suttebr01,Rolaids Relief Man Award,1981,NL,,,player
righeda01,Rookie of the Year,1981,AL,,,player
valenfe01,Rookie of the Year,1981,NL,,,player
coopece01,Silver Slugger,1981,AL,,1B,player
grichbo01,Silver Slugger,1981,AL,,2B,player
lansfca01,Silver Slugger,1981,AL,,3B,player
fiskca01,Silver Slugger,1981,AL,,C,player
oliveal01,Silver Slugger,1981,AL,,DH,player
evansdw01,Silver Slugger,1981,AL,,OF,player
henderi01,Silver Slugger,1981,AL,,OF,player
winfida01,Silver Slugger,1981,AL,,OF,player
burleri01,Silver Slugger,1981,AL,,SS,player
rosepe01,Silver Slugger,1981,NL,,1B,player
trillma01,Silver Slugger,1981,NL,,2B,player
schmimi01,Silver Slugger,1981,NL,,3B,player
cartega01,Silver Slugger,1981,NL,,C,player
bakerdu01,Silver Slugger,1981,NL,,OF,player
dawsoan01,Silver Slugger,1981,NL,,OF,player
fostege01,Silver Slugger,1981,NL,,OF,player
valenfe01,Silver Slugger,1981,NL,,P,player
conceda01,Silver Slugger,1981,NL,,SS,player
coopece01,TSN All-Star,1981,AL,,1B,player
grichbo01,TSN All-Star,1981,AL,,2B,player
bellbu01,TSN All-Star,1981,AL,,3B,player
sundbji01,TSN All-Star,1981,AL,,C,player
ziskri01,TSN All-Star,1981,AL,,DH,player
guidrro01,TSN All-Star,1981,AL,,LHP,player
armasto01,TSN All-Star,1981,AL,,OF,player
henderi01,TSN All-Star,1981,AL,,OF,player
murphdw01,TSN All-Star,1981,AL,,OF,player
morrija02,TSN All-Star,1981,AL,,RHP,player
burleri01,TSN All-Star,1981,AL,,SS,player
rosepe01,TSN All-Star,1981,NL,,1B,player
trillma01,TSN All-Star,1981,NL,,2B,player
schmimi01,TSN All-Star,1981,NL,,3B,player
cartega01,TSN All-Star,1981,NL,,C,player
valenfe01,TSN All-Star,1981,NL,,LHP,player
dawsoan01,TSN All-Star,1981,NL,,OF,player
fostege01,TSN All-Star,1981,NL,,OF,player
guerrpe01,TSN All-Star,1981,NL,,OF,player
seaveto01,TSN All-Star,1981,NL,,RHP,player
conceda01,TSN All-Star,1981,NL,,SS,player
fingero01,TSN Fireman of the Year,1981,AL,,,player
suttebr01,TSN Fireman of the Year,1981,NL,,,player
